,0,2,5,7,9,10,11,12,14,16,17,18,19,20,21,22,23,24,26,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,51,52,53,54,55,56,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,87,88,91,92,94
416,,,,[15 10],,,,,[14 11],,,,[15 11],[14 10],[15 10],,,[16 10],,[14 10],[14 11],[16 10],[13 10],[16 18],[13 11],[13  9],[19 10],[14 10],,[14 10],[19 16],[14 10],[16 11],,[14  8],[14  9],[15 11],[13  8],[14  9],[17 11],[16  9],[14  8],[18 10],[14  9],[14  9],[13 10],[17 17],[17 10],,,[17 15],[14  9],,,,,[16 18],,[16 11],,,,,,,,,,,,,,,,,,
417,,,,[14 10],,,,,[14 12],,,,[14 10],[14 10],[15 10],,,[15 10],,[14 10],[14 11],[17 11],[13 10],[16 18],[13 11],[13  9],[18 10],[14 10],,[14 11],[19 15],[15 11],[16 11],,[14  8],[14  9],[15 11],[13  8],[14  9],[17 11],[16  9],[13  8],[16 10],[14  9],[14  9],[14 10],[17 17],[16 10],,,[17 15],[13  9],,,,,[15 18],,[16 11],,,,,,,,,,,,,,,,,,
418,,,,[14  9],,,,,[15 12],,,,[14 10],[14  9],[15 11],,,[16 10],,[14  9],[15 11],[16 11],[14 10],[17 19],[13 11],[13  9],[18 10],[14 10],,[14 10],[19 15],[15 10],[16 11],,[14  8],[14  9],[15 11],[14  8],[14  9],[17 11],[17  9],[16  9],[15 10],[14  9],[14  9],[14 10],[17 17],[16 10],,,[18 16],[14  9],,,,,[16 18],,[16 11],,,,,,,,,,,,,,,,,,
419,,,,[14 10],,,,,[14 12],,,,[15 11],[14  9],,,,[16 11],,[14 10],[15 11],[16 10],[14 10],[17 19],[13 11],[13  9],[18 10],[14 10],,[14 11],[19 15],[15 10],[16 11],,[15  8],[14  9],[15 11],[13  8],[13 17],[17 11],[17  9],[16  9],[16 10],[15 23],[14  9],[14 10],[17 17],[16 10],,,[17 15],[14  9],,,,,[16 18],,[16 11],,,,,,,,,,,,,,,,,,
420,,,,[14 10],,,,,[14 12],,,,[14 11],[13  9],,,,[16 10],,[15 10],[14 11],[16 10],[13 10],[16 18],[13 11],[13  9],[18 10],[14 11],,[14 11],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 10],[13  8],,[17 11],[16 10],[14  9],[16 10],,[14  9],[14 10],[17 17],[16 10],,,[16 15],[13  9],,,,,[15 18],,[16 11],,,,,,,,,,,,,,,,,,
421,,,,[14  9],,,,,[15 11],,,,[15 12],[14  9],,,,[15 20],,[14  9],[14 11],[16 10],[13  9],[17 19],[13 11],[13  9],[14  8],[14 10],,[14 10],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 10],[13  8],,[17 10],[17  9],[14  9],[16  9],,[14  9],[14 10],[17 17],[16  9],,,[16 17],[14  9],,,,,[15 18],,[16 11],,,,,,,,,,,,,,,,,,
422,,,,[14  9],,,,,[14 12],,,,[14 12],[14  9],,,,,,[14 10],[14 11],[16 10],[13  9],[16 17],[13 11],[13  9],[19 10],[14 10],,[14 10],[18 15],[15 10],[16 11],,[14  8],[14  9],[15 11],[13  8],,[17 11],[16  9],[13  8],[16  9],,[14  9],[14 10],[17 17],[16  9],,,[15 17],[13  9],,,,,[15 18],,[16 11],,,,,,,,,,,,,,,,,,
423,,,,[14  9],,,,,[14 12],,,,[15 12],[14  9],,,,,,[16 25],[14 11],[16 10],[13  9],[17 18],[13 11],[13  9],[18 10],[14 10],,[14 10],[19 15],[15 10],[16 11],,[14  7],[14  9],[15 11],[14  8],,[17 11],[16  9],[13  8],[16  9],,[14  9],[14 10],[17 17],[16  9],,,,[13  9],,,,,[15 18],,[16 10],,,,,,,,,,,,,,,,,,
424,,,,[15  9],,,,,[14 11],,,,[15 12],[14  9],,,,,,,[14 11],[16 10],[13 10],[16 18],[13 11],[13  9],[18 10],[15 10],,[14 10],[19 15],[15 10],[16 11],,[14  7],[14  9],[15 11],[14  7],,[17 11],[17  9],[13  8],[16  9],,[13  8],[13  9],[17 16],[17  9],,,,[14  8],,,,,[15 18],,[16 10],,,,,,,,,,,,,,,,,,
425,,,,[14 12],,,,,[14 11],,,,[15 12],[14  9],,,,,,,[14 11],[16 10],[14 11],[17 19],[13 11],[13  9],[18 10],[14 10],,[14 10],[19 15],[15 10],[16 11],,[14  8],[14  9],[15 11],[14  8],,[17 11],[17 10],[14  8],[16  9],,[14  9],[14 10],[17 17],[16  9],,,,[14  9],,,,,[15 18],,[16 11],,,,,,,,,,,,,,,,,,
426,,,,,,,,,[14 11],,,,[14 12],[14  9],,,,,,,[15 11],[16 10],[14 11],[16 17],[13 11],[13  9],[19 11],[14 10],,[14 10],[19 15],[15 10],[16 11],,[14  8],[14  9],[15 11],[14  8],,[17 11],[16  9],[14  8],[16 10],,[13  9],[14 10],[17 17],[16  9],,,,[13  9],,,,,[16 19],,[16 11],,,,,,,,,,,,,,,,,,
427,,,,,,,,,[15 11],,,,[15 12],[14 10],,,,,,,[14 11],[16 11],[14 11],[16 17],[13 11],[13  9],[19 11],[14 10],,[14 10],[19 15],[15 10],[16 11],,[14  7],[14  9],[15 11],[14  8],,[17 11],[16  9],[14  9],[16 10],,[14  9],[14 10],[17 17],[16  9],,,,[14  9],,,,,[15 19],,[16 11],,,,,,,,,,,,,,,,,,
428,,,,,,,,,[14 11],,,,[15 12],[14 11],,,,,,,[14 11],[16 11],[13 10],[17 17],[13 11],[13  9],[18 10],[14 10],,[14 10],[19 15],[15 10],[16 11],,[14  8],[14  9],[15 11],[14  8],,[17 11],[16  9],[14  9],[16 10],,[14  9],[14 10],[17 17],[16  9],,,,[13  9],,,,,[15 19],,[18 23],,,,,,,,,,,,,,,,,,
429,,,,,,,,,[15 11],,,,[14 12],[16 24],,,,,,,[15 12],[16 11],[14 11],[17 17],[13 11],[13  9],[19 11],[14 10],,[14 11],[19 15],[15 10],[16 11],,[14  8],[14  9],[15 11],[14  8],,[17 11],[16  9],[16  9],[16 10],,[14  9],[14 10],[17 17],[16 10],,,,[14  9],,,,,[16 20],,,,,,,,,,,,,,,,,,,,
430,,,,,,,,,[14 12],,,,[15 12],,,,,,,,[15 12],[16 11],[14 11],[18 19],[13 11],[13  9],[19 11],[14 10],,[14 11],[19 15],[15 10],[16 11],,[14  8],[14  9],[15 11],[13  8],,[18 12],[16  9],[16  9],[16 10],,[14  8],[14 10],[17 17],[16  9],,,,[13  9],,,,,[16 20],,,,,,,,,,,,,,,,,,,,
431,,,,,,,,,[14 12],,,,[14 12],,,,,,,,[14 12],[17 11],[14 11],[18 15],[13 11],[13  9],[19 11],[14 10],,[14 10],[19 15],[15 10],[16 11],,[15  8],[14  9],[15 11],[13  8],,[17 11],[16  9],[13  9],[16 10],,[13  8],[14 10],[17 17],[16 10],,,,[14  9],,,,,,,,,,,,,,,,,,,,,,,,,
432,,,,,,,,,[14 13],,,,[14 11],,,,,,,,[15 12],[16 10],[13 10],[18 17],[13 11],[13  9],[19 11],[14 10],,[14 10],[19 15],[15 10],[16 11],,[15  8],[14  9],[15 10],[13  8],,[17 11],[16  9],[14  8],[16  9],,[14  8],[14 10],[17 17],[16  9],,,,[14  9],,,,,,,,,,,,,,,,,,,,,,,,,
433,,,,,,,,,[14 13],,,,[15 11],,,,,,,,[15 13],[16 10],[13 10],[18 14],[13 11],[13  9],[19 11],[14 10],,[14 10],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 11],[14  8],,[17 11],[16  9],[13  9],[16  9],,[13  8],[14 10],[17 18],[16 10],,,,[13  9],,,,,,,,,,,,,,,,,,,,,,,,,
434,,,,,,,,,,,,,[14 11],,,,,,,,,[16 10],[13 11],[18 16],[13 11],[13  9],[19 11],[14 11],,[14 10],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 11],[13  8],,[17 11],[16  9],[13  9],[16 10],,[14  9],[13 10],[17 18],[16 10],,,,[14  9],,,,,,,,,,,,,,,,,,,,,,,,,
435,,,,,,,,,,,,,[14 11],,,,,,,,,[16 10],[13 10],[18 16],[13 11],[13  9],[19 11],[14 10],,[14 11],[19 15],[15 10],[16 11],,[15  8],[15  9],[15 11],[14  8],,[17 11],[16  9],[14  9],[16  9],,[13  8],[14 10],[17 17],[16 10],,,,[14 10],,,,,,,,,,,,,,,,,,,,,,,,,
436,,,,,,,,,,,,,[15 11],,,,,,,,,[17 11],[13 10],[17 14],[13 11],[13  9],[18 10],[14 11],,[14 10],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 11],[13  8],,[18 12],[16  9],[14  9],[16 10],,[14  8],[14 10],[17 17],[16  9],,,,[13 10],,,,,,,,,,,,,,,,,,,,,,,,,
437,,,,,,,,,,,,,[15 11],,,,,,,,,[16 11],[13 10],[17 13],[13 11],[13 10],[19 10],[14 10],,[14 10],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 11],[13  8],,[17 12],[16  9],[14  8],[16  9],,[14  9],[14 10],[17 17],[16 10],,,,[13 10],,,,,,,,,,,,,,,,,,,,,,,,,
438,,,,,,,,,,,,,[15 11],,,,,,,,,[16 11],[13 10],[18 16],[13 11],[13  9],[19 10],[14 10],,[14 10],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 11],[14  8],,[17 11],[17  9],[14  9],[16  9],,[14  9],[14 10],[17 17],[16  9],,,,[14  9],,,,,,,,,,,,,,,,,,,,,,,,,
439,,,,,,,,,,,,,[15 11],,,,,,,,,[15 11],[14 10],[18 14],[13 11],[13  9],[18 10],[14 11],,[14 11],[19 16],[16 10],[16 11],,[14  8],[14  9],[15 11],[14  8],,[18 12],[16  9],[16  9],[16 10],,[14  9],[14 10],[17 17],[16 10],,,,[14 10],,,,,,,,,,,,,,,,,,,,,,,,,
440,,,,,,,,,,,,,[14 11],,,,,,,,,[16 11],[13 10],[18 21],[13 11],[13 10],[18 10],[15 10],,[14 11],[19 15],[15 10],[16 11],,[14  8],[14  9],[15 11],[14  8],,[18 12],[16  9],[13  9],[16 10],,[13 29],[14 10],[17 17],[16 10],,,,[13 10],,,,,,,,,,,,,,,,,,,,,,,,,
441,,,,,,,,,,,,,,,,,,,,,,[16 11],[13 10],[16 13],[13 11],[13 10],[19 10],[14 10],,[14 10],[20 17],[15 10],[16 11],,[14  8],[14  9],[14 10],[14  8],,[17 11],[16  9],[13  9],[16 10],,[13 11],[14 10],[17 17],[16 10],,,,[13 10],,,,,,,,,,,,,,,,,,,,,,,,,
442,,,,,,,,,,,,,,,,,,,,,,[16 11],[13 10],[15 13],[13 11],[13 10],[18 10],[14 10],,[14 10],[19 16],[14 10],[16 11],,[14  8],[14 10],[15 11],[13  8],,[17 11],[17 10],[14  9],[16 10],,,[14 10],[17 17],[16 10],,,,[14 10],,,,,,,,,,,,,,,,,,,,,,,,,
443,,,,,,,,,,,,,,,,,,,,,,[15 11],[13  9],[15 15],[13 11],[13  9],[19 10],[14 10],,[14 11],[19 15],[15 10],[16 11],,[15  8],[14  9],[15 11],[14  8],,[17 12],[16  9],[13  9],[16 10],,,[14 10],[17 17],[17 10],,,,[14 10],,,,,,,,,,,,,,,,,,,,,,,,,
444,,,,,,,,,,,,,,,,,,,,,,[16 11],[13  9],,[13 11],[13  9],[18 10],[14 10],,[14 10],[19 16],[15 10],[16 11],,[15  8],[14  9],[15 11],[14  8],,[17 11],[16  9],[15  9],[16  9],,,[14 10],[17 18],[16 10],,,,[13 10],,,,,,,,,,,,,,,,,,,,,,,,,
445,,,,,,,,,,,,,,,,,,,,,,[16 11],[13  9],,[13 11],[13  9],[16 20],[14 10],,[14 11],[19 16],[16 10],[16 11],,[15  8],[14  9],[15 11],[13  8],,[17 11],[16  9],[15  9],[16 10],,,[14 10],[17 18],[16 10],,,,[14 10],,,,,,,,,,,,,,,,,,,,,,,,,
446,,,,,,,,,,,,,,,,,,,,,,[16 11],[13  9],,[13 11],[13 10],[13 10],[14 10],,[14 11],[19 16],[15 10],[16 11],,[15  8],[14  9],[15 11],[14  8],,[17 11],[17  9],[14  8],[16 10],,,[14 10],[17 18],[16 10],,,,[14 10],,,,,,,,,,,,,,,,,,,,,,,,,
447,,,,,,,,,,,,,,,,,,,,,,[16 11],[13  9],,[13 11],[13 10],[18 18],[14 10],,[14 10],[19 16],[15 10],[16 11],,[15  8],[14  9],[15 10],[14  8],,[17 11],[17  9],[13  9],[16  9],,,[14 10],[17 18],[16  9],,,,[14 10],,,,,,,,,,,,,,,,,,,,,,,,,
448,,,,,,,,,,,,,,,,,,,,,,[16 11],[13 10],,[14 11],[13 10],[14 12],[14 10],,[14 10],[19 16],[14 10],[16 11],,[15  8],[14  9],[15 11],[13  8],,[17 10],[17  9],[14  9],[16  9],,,[14 10],[17 17],[17 10],,,,[14  9],,,,,,,,,,,,,,,,,,,,,,,,,
449,,,,,,,,,,,,,,,,,,,,,,[16 11],[13 10],,[13 11],[13 10],,[14 10],,[14 11],[19 16],[14 10],[16 11],,[14  8],[14  9],[15 11],[13  8],,[17 11],[16  9],[13  9],[16 10],,,[14 10],[17 18],[17 10],,,,[14 10],,,,,,,,,,,,,,,,,,,,,,,,,
450,,,,,,,,,,,,,,,,,,,,,,[16 12],[14 10],,[13 11],[13 10],,[14 10],,[14 11],[19 15],[15 10],[16 11],,[15  8],[14  9],[15 11],[14  8],,[17 11],[17 10],[14  9],[16  9],,,[14 10],[17 18],[16 10],,,,[14  9],,,,,,,,,,,,,,,,,,,,,,,,,
451,,,,,,,,,,,,,,,,,,,,,,[16 12],[14 11],,[13 11],[13 10],,[14 10],,[14 11],[19 16],[15 10],[16 11],,[15  8],[14  9],[15 11],[13  8],,[17 11],[17 10],[14  8],[16 10],,,[13 10],[17 18],[16 10],,,,[14  9],,,,,,,,,,,,,,,,,,,,,,,,,
452,,,,,,,,,,,,,,,,,,,,,,[16 13],[13 12],,[13 11],[13 10],,[14 10],,[14 11],[19 16],[15 10],[16 12],,[15  8],[14  9],[15 11],[14  8],,[17 11],[16  9],[14  9],[16  9],,,[14 10],[17 18],[16 10],,,,[14  9],,,,,,,,,,,,,,,,,,,,,,,,,
453,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 10],,[14 10],,[14 10],[19 15],[15 10],[16 11],,[14  8],[14  9],[15 11],[13  8],,[17 11],[16  9],[14  8],[16  9],,,[14 10],[17 18],[16 10],,,,[14  9],,,,,,,,,,,,,,,,,,,,,,,,,
454,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 10],,[14 10],,[14 10],[19 16],[14 10],[16 11],,[15  8],[14  9],[15 11],[13  8],,[17 11],[16  9],[13  8],[16 10],,,[14 10],[17 18],[16 10],,,,[13  9],,,,,,,,,,,,,,,,,,,,,,,,,
455,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 10],,[14 10],,[14 10],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 11],[13  8],,[17 11],[16  9],[16  9],[16 10],,,[14 10],[17 18],[17 10],,,,[14  9],,,,,,,,,,,,,,,,,,,,,,,,,
456,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 10],,[14 10],,[14 10],[20 14],[15 10],[16 11],,[14  8],[14  9],[15 11],[14  8],,[19 12],[17 10],[16  9],[16 10],,,[14 10],[17 18],[16 10],,,,[14  9],,,,,,,,,,,,,,,,,,,,,,,,,
457,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 10],,[14 10],,[14 11],[19 16],[15 10],[16 12],,[14  8],[14  9],[15 10],[14  8],,[17 11],[16  9],[14  8],[16  9],,,[13 10],[17 18],[16 10],,,,[14  9],,,,,,,,,,,,,,,,,,,,,,,,,
458,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 10],,[14 10],,[14 10],[19 16],[15 10],[16 12],,[15  8],[14  9],[15 11],[14  8],,[17 11],[16  9],[16  9],[16  9],,,[14 10],[17 18],[16 10],,,,[16 10],,,,,,,,,,,,,,,,,,,,,,,,,
459,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 10],,[14 10],,[14 11],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 11],[13  8],,[17 11],[16  9],[14  9],[16 10],,,[14 10],[17 18],[17 10],,,,[14 10],,,,,,,,,,,,,,,,,,,,,,,,,
460,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 10],,[14 10],,[14 11],[19 16],[14 10],[16 11],,[14  8],[14 10],[15 11],[13  8],,[17 11],[17 10],[13  9],[16 10],,,[14 10],[17 18],[16 10],,,,[15 10],,,,,,,,,,,,,,,,,,,,,,,,,
461,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 10],,[14 10],,[14 10],[19 16],[14 10],[16 11],,[14  8],[14  9],[15 11],[14  8],,[17 11],[17 10],[14  8],[16  9],,,[14 10],[17 18],[16 10],,,,[14 10],,,,,,,,,,,,,,,,,,,,,,,,,
462,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 10],,[14 10],,[14 11],[19 16],[14 10],[16 11],,[14  8],[14  9],[15 11],[13  8],,[17 11],[16  9],[13  9],[16  9],,,[14 10],[17 18],[17 10],,,,[13 11],,,,,,,,,,,,,,,,,,,,,,,,,
463,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 10],,[14 10],,[14 10],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 11],[14  8],,[17 11],[17  9],[16  9],[16  9],,,[14 10],[17 17],[16 10],,,,[17 22],,,,,,,,,,,,,,,,,,,,,,,,,
464,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 10],,[14 10],,[14 11],[19 17],[14 10],[16 12],,[14  8],[14  9],[15 11],[13  8],,[17 12],[17 10],[14  9],[16 10],,,[13 10],[17 18],[16 10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 10],,[14 10],,[14 11],[19 16],[15 10],[16 12],,[15  8],[14  9],[15 11],[14  8],,[17 11],[16  9],[13  9],[16  9],,,[14 10],[17 18],[16 10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 10],,[14 10],,[14 10],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 10],[14  8],,[18 12],[16  9],[14  9],[16  9],,,[14 10],[17 17],[16  9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,,,,,,,,,,,,,,,,,,,,,,,,,[14 11],[13  9],,[14 10],,[14 10],[19 16],[15 10],[16 12],,[15  8],[15  9],[15 11],[13  8],,[18 12],[16 10],[15  9],[16  9],,,[14 10],[17 17],[16 10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 10],,[14 10],,[14 10],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 11],[13  7],,[17 11],[17 10],[14  9],[16  9],,,[14 10],[17 17],[16  9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13  9],,[14 10],,[14 10],[19 16],[15 10],[16 11],,[15  8],[14  9],[15 10],[13  7],,[18 12],[16  9],[13  8],[16  9],,,[14 10],[17 17],[16  9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13  9],,[14 10],,[14 10],[19 16],[15 10],[16 11],,[15  8],[14  9],[15 10],[13  8],,[17 11],[16  9],[14  8],[16  9],,,[14 10],[17 16],[16 10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 10],,[14 10],,[14 10],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 11],[13  7],,[17 11],[16  9],[13  8],[16  9],,,[14 10],[17 17],[16 10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 10],,[14 10],,[14 10],[19 16],[14 10],[16 11],,[14  8],[15  9],[15 10],[13  7],,[17 11],[17  9],[14  9],[16  9],,,[13 10],[17 17],[16  9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 10],,[14 10],,[14 10],[19 16],[15 11],[16 11],,[14  8],[15  9],[15 11],[13  7],,[19 12],[16  9],[13  9],[16  9],,,[14 10],[17 16],[16  9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 10],,[14 10],,[14 10],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 11],[13  8],,[17 11],[16  9],[16  9],[16  9],,,[13 10],[17 16],[16  9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],[13 17],,[14 10],,[14 10],[19 15],[15 10],[16 11],,[15  8],[14  9],[15 10],[14  8],,[17 11],[16  9],[13  8],[16 10],,,[14 10],[17 16],[16  8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],,,[15 10],,[14 10],[19 15],[14 10],[16 12],,[15  8],[14  9],[15 11],[13  8],,[17 11],[17  9],[14  8],[16 10],,,[14 10],[17 16],[17  9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],,,[14 10],,[14 10],[19 15],[15 11],[16 12],,[14  8],[14  9],[15 11],[13  8],,[17 11],[16 10],[14  9],[16 10],,,[14 10],[17 16],[16  8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],,,[14 10],,[14 10],[19 15],[14 11],[16 11],,[15  8],[14  9],[15 11],[13  8],,[17 11],[17 10],[14  8],[16 10],,,[14 10],[16 16],[16  8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],,,[14  9],,[14 10],[19 14],[15 10],[16 12],,[14  8],[15  9],[15 10],[13  8],,[17 11],[16  9],[14  8],[16  9],,,[14 10],[17 16],[16  8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,,,,,,,,,,,,,,,,,,,,,,,,[13 12],,,[14  9],,[14 10],[19 14],[15 11],[16 12],,[14  8],[15  9],[15 10],[13  8],,[17 11],[16  9],[14  9],[16 10],,,[14 10],[17 16],[16  9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],,,[14  9],,[14 10],[19 14],[15 11],[16 11],,[15  8],[15  9],[15 11],[14  8],,[17 13],[16  9],[14  9],[16  9],,,[14 10],[17 16],[16  8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],,,[14 10],,[14 10],[19 14],[14 10],[16 11],,[14  8],[14  9],[15 11],[13  8],,[17 12],[17  9],[14  9],[16 10],,,[14 10],[17 16],[16  8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],,,[14  9],,[14 10],[19 14],[15 10],[16 12],,[14  8],[14  9],[15 10],[13  7],,[17 12],[16  9],[13  8],[16 10],,,[14 10],[17 16],[16  8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],,,[14  9],,[14 10],[19 14],[15 11],[16 12],,[14  8],[14  9],[15 11],[14  8],,[18 11],[16  9],[14  8],[16 10],,,[14 10],[18 17],[16  8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],,,[14  9],,[14 10],[19 14],[15 11],[16 12],,[15  8],[14  9],[15 10],[13  8],,[17 11],[16  9],[13  9],[16 10],,,[14 10],[18 17],[15  9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],,,[14 10],,[14 10],[19 14],[15 11],[16 12],,[15  8],[14  9],[15 10],[13  8],,[18 12],[16  9],[14  8],[16 10],,,[14 10],[18 15],[16  8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],,,[14  9],,[14 10],[19 14],[15 10],[16 12],,[14  8],[14  9],[16 11],[14  8],,[17 11],[16  9],[14  9],[16 10],,,[14 10],[18 16],[16  8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,,,,,,,,,,,,,,,,,,,,,,,,,[13 12],,,[14  9],,[14 10],[19 15],[15 11],[16 12],,[14  7],[14  9],[15 10],[13  8],,[17 11],[19 23],[13  8],[16 10],,,[14 10],[18 15],[16  9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],,,[14  9],,[14 10],[19 14],[15 11],[16 11],,[14  7],[15  9],[15 11],[14  8],,[17 11],,[16  9],[16 10],,,[14 10],[18 16],[16  9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],,,[14 10],,[14 10],[19 14],[15 10],[16 12],,[14  7],[14  9],[15 11],[13  8],,[17 11],,[14  9],[16 10],,,[14 10],[18 15],[20 18],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,,,,,,,,,,,,,,,,,,,,,,,,[13 12],,,[14 10],,[14 10],[19 14],[15 10],,,[14  7],[14  9],[15 11],[14  8],,[17 11],,[13  9],[16 10],,,[14 11],[18 17],[21 26],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],,,[14 10],,[14 10],[19 14],[14 10],,,[15  8],[14  9],[15 11],[13  8],,[17 11],,[16  9],[16 10],,,[14 12],[18 16],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],,,[14 10],,[14 10],[20 14],[15 10],,,[14  7],[15  9],[17 12],[14  8],,[17 11],,[13  9],[16 10],,,[14 13],[18 15],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],,,[14 11],,[14 11],[19 13],[15 11],,,[14  8],[14  9],[18 14],[13  8],,[17 11],,[13  9],[16 10],,,,[18 17],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,,,,,,,,,,,,,,,,,,,,,,,,,[13 11],,,[13 12],,[14 10],[19 14],[15 10],,,[14  8],[14  9],[18 15],[13  8],,[17 11],,[14  9],[16 10],,,,[18 16],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,,,,,,,,,,,,,,,,,,,,,,,,,[14 12],,,[14 20],,[14 10],[19 14],[15 11],,,[15  8],[14  9],[18 15],[14  8],,[18 12],,[14  8],[16 10],,,,[18 14],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,,,,,,,,,,,,,,,,,,,,,,,,[13 12],,,,,[14 10],[19 14],[15 11],,,[17 12],[14 11],[18 15],[14  8],,[17 12],,[14  9],[16 10],,,,[18 17],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,,,,,,,,,,,,,,,,,,,,,,,,,[13 15],,,,,[14 11],[19 15],[14 23],,,[14 11],[14 11],[18 14],[13  8],,[17 11],,[13  9],[16 10],,,,[18 17],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
