,0,2,5,7,9,10,11,12,14,16,17,18,19,20,21,22,23,24,26,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,51,52,53,54,55,56,58,59,60,61,62,63,64,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,87,88,92,94
346,[13 11],[14 11],[17 10],[15  9],[14 11],[17 10],,,[14 11],[16  9],[17 10],[15 13],[14 10],[14  8],[15  8],[21 17],,[16 10],,[15 10],[14 11],[16 10],[14  9],[17 20],[13 11],[13  9],[13 10],[15 10],,[14 10],[19 14],[15 10],[16 11],[14  9],[15  8],[15  9],[15 10],[13  8],[14  9],[18 12],[17  9],[14  9],[16  9],[14  9],[13  9],[14 10],[17 17],[16  9],,,[17 18],[13  9],,,[13  9],[15 11],[17 11],[16 11],,,[17 11],,,[16 12],,,,,,,,,,
347,[14 11],[14 11],[16 10],[14  9],[14 11],[17 10],,,[14 11],[16  9],[17 10],[15 13],[15 10],[14  8],[16  8],[21 17],,[16 10],,[14 10],[14 11],[16 10],[14  9],[17 21],[13 11],[13  9],[14 11],[15 10],,[14 10],[19 15],[14 10],[16 11],[13  9],[15  8],[15  9],[14 10],[14  8],[14  9],[18 12],[16  9],[14  8],[16 10],[14  9],[14  9],[14 10],[17 17],[16 10],,,[18 19],[14  9],,,[10 20],[16 11],[16 11],[16 11],,,[16 11],,,[16 12],,,,,,,,,,
348,[14 11],[14 11],[17 10],[15  9],[14 12],[17 10],,,[14 11],,[16 10],[15 13],[14 11],[14  8],[15  8],[21 18],,[16 10],,[14 10],[14 11],[16 10],[14  9],[17 20],[13 11],[13  9],[13 11],[14 10],,[14 10],[19 15],[15 10],[16 11],[14  9],[15  8],[14  9],[15 10],[14  8],[14  9],[18 12],[17  9],[13  9],[16 10],[14 10],[14  9],[14 10],[17 17],[17 10],,,[18 20],[14  9],,,[10 21],[15 11],[16 11],[16 11],,,[16 11],,,[16 13],,,,,,,,,,
349,[14 11],[14 11],[17  9],[14  9],[14 11],[17 10],,,[14 11],,[16 11],[15 13],[15 11],[14  8],[15  8],[21 20],,[16 10],,[14 10],[14 11],[16 10],[14  9],[17 20],[13 11],[13  9],[14 11],[14 10],,[14 10],[19 15],[15 10],[16 11],[14  9],[14  8],[14  9],[15 11],[14  8],[14  9],[18 12],[17  9],[13  9],[16  9],[14  9],[14  9],[14 10],[17 17],[17 10],,,[18 20],[14  9],,,[10 22],[15 11],[16 11],[16 11],,,[16 10],,,[16 12],,,,,,,,,,
350,[13 11],[14 11],[17 10],[15  9],[14 12],[17 11],,,[14 11],,[16 11],[16 13],[14 10],[14  8],[15  9],[21 21],,[16 10],,[14 10],[14 11],[16 10],[14 10],[17 20],[13 11],[13  9],[13 11],[15 10],,[14 10],[19 15],[15 10],[16 11],[13  9],[14  8],[14  9],[15 10],[14  8],[14  9],[18 12],[16  9],[14  8],[16 10],[14  9],[14  9],[14 10],[17 17],[16  9],,,[17 20],[13  9],,,[13  8],[16 10],[16 11],[16 11],,,[16 10],,,[16 12],,,,,,,,,,
351,[14 11],[14 11],[17  9],[14  9],[14 11],[17 11],,,[14 11],,[17 11],[15 13],[15 11],[14  8],[15  9],[21 21],,[16 10],,[14 10],[14 11],[16 10],[14 10],[16 20],[13 11],[13  9],[14 11],[14 10],,[14 10],[19 14],[15 10],[16 11],[14  9],[15  8],[14  9],[15 11],[14  8],[14  9],[18 12],[17  9],[14  9],[15 10],[14  9],[13  9],[14 10],[17 17],[16 10],,,[18 20],[13  9],,,[11 21],[15 11],[17 11],[16 11],,,[16 10],,,[16 13],,,,,,,,,,
352,[14 11],[15 11],[17  9],[15  9],[14 11],[17 11],,,[14 11],,[17 11],[15 13],[15 10],[14  8],[15  9],[21 20],,[16 11],,[14 10],[14 11],[16 10],[14 10],[17 20],[13 11],[13  9],[14 10],[14 10],,[14 10],[19 15],[15 10],[16 11],[14  9],[14  8],[14  9],[15 11],[13  8],[14  9],[18 12],[17 10],[15  8],[16 10],[14  9],[14  9],[14 10],[18 16],[16 10],,,[18 21],[14  9],,,[11 21],[16 10],[16 11],[16 11],,,[16 10],,,[16 12],,,,,,,,,,
353,[14 11],[14 11],[17 10],[14  9],[14 11],[17 10],,,[15 11],,[17 10],[15 13],[15 11],[14  8],[15  9],[21 20],,[16 11],,[14 10],[14 11],[16 10],[14  9],[17 21],[13 11],[13  9],[13 11],[14 10],,[14 10],[19 14],[15 10],[16 11],[14  9],[15  8],[15  9],[15 10],[14  8],[14  9],[18 12],[17  9],[14  9],[15 10],[14  9],[14  9],[14 10],[18 17],[17 10],,,[17 19],[13  9],,,[11 20],[16 10],[17 11],[16 11],,,[16 11],,,[16 12],,,,,,,,,,
354,[14 11],[14 10],[17 10],[15  9],[14 11],[17 10],,,[14 11],,[17 10],[15 12],[15 10],[14  7],[15  9],[21 20],,[16 11],,[14  9],[15 11],[16 10],[13  9],[17 20],[13 11],[13  9],[14 10],[14 10],,[14 10],[18 14],[15 10],[16 11],[14  9],[15  8],[15  9],[15 10],[13  8],[14  8],[18 12],[17  9],[13  9],[16  9],[14  9],[14  9],[14 10],[17 17],[16  9],,,[18 19],[13  9],,,[11 21],[16 10],[17 11],[16 11],,,,,,[16 12],,,,,,,,,,
355,[14 11],[14 10],[17  9],[14  9],[14 11],[17 10],,,[14 11],,[16 10],[15 12],[14 10],[14  8],[15  9],[21 20],,[16 11],,[14 10],[15 11],[16 10],[13  9],[16 16],[13 11],[13  9],[13 12],[15 10],,[14 10],[19 15],[15 10],[16 11],[13  9],[14  7],[15  9],[15 10],[14  8],[14  9],[18 12],[16  9],[14  8],[16  9],[15  9],[14  9],[14 10],[17 16],[16  9],,,[17 19],[13  9],,,[11 21],[17 10],[16 11],[16 11],,,,,,[16 11],,,,,,,,,,
356,[14 11],[14 10],,[15  9],[14 11],[17 10],,,[15 11],,[17 10],[15 12],[15 10],[14  8],[16  9],[21 20],,[16 11],,[14 10],[15 11],[16 10],[13  9],[17 16],[13 11],[13  9],[13 11],[14 10],,[14 10],[19 15],[15 10],[16 11],[13  9],[14  8],[15  9],[15 11],[14  8],[14  9],[18 12],[17  9],[14  9],[16  9],[15  9],[14  9],[14 10],[17 17],[16  9],,,[18 21],[14  9],,,[11 20],[16  9],[16 11],[16 11],,,,,,[16 12],,,,,,,,,,
357,[14 11],[14 10],,[15  9],[14 19],[17 10],,,[14 11],,[16 10],[15 12],[14 10],[14  8],[16  9],[21 20],,[16 10],,[14 10],[14 11],[16 10],[13  9],[17 16],[13 11],[13  9],[13 11],[15 10],,[14 10],[19 15],[14 10],[16 11],[15  9],[15  8],[14  9],[15 10],[14  8],[14  8],[18 12],[17  9],[14  8],[16  9],[14  8],[14  9],[14 10],[17 16],[17 10],,,[18 18],[14  9],,,[11 21],[16  9],[16 11],[16 10],,,,,,[16 11],,,,,,,,,,
358,[14 12],[14 11],,[15 11],,[17 10],,,[14 11],,[16 10],[15 12],[15 11],[14  8],[15 10],[21 20],,[15 11],,[15 10],[15 12],[17 10],[13  9],[16 16],[13 11],[13  9],[14 10],[14 10],,[14 10],[19 15],[15 10],[16 11],[14  9],[15  8],[14  9],[15 11],[13  8],[14  8],[18 12],[16  9],[14  8],[16 10],[15  9],[14  9],[14 10],[17 16],[17 10],,,[18 17],[14  9],,,[11 21],[16 10],[17 11],[16 11],,,,,,[16 12],,,,,,,,,,
359,[14 11],[14 10],,[16 11],,[17 10],,,[15 11],,[16 10],[15 12],[14 10],[14  8],[16  9],[21 20],,[16 11],,[14 10],[15 11],[16 10],[13  9],[17 16],[13 11],[13  9],[14 11],[14 10],,[14 10],[19 15],[15 10],[16 11],[14  9],[14  7],[14  9],[15 10],[14  8],[14  8],[18 12],[17  9],[14  8],[16  9],[14  8],[14  9],[14 10],[17 16],[16  9],,,[18 17],[14  9],,,[10 21],[16  9],[17 11],[16 11],,,,,,[16 12],,,,,,,,,,
360,[14 11],[14 10],,[15 11],,[17 10],,,[15 11],,[16 10],[15 12],[14 10],[14  8],[16 10],[21 20],,[15 11],,[14 10],[14 11],[16 10],[13  9],[16 16],[14 11],[13  9],[15 12],[14 10],,[14 10],[19 15],[15 10],[16 11],[14  9],[15  8],[15  9],[15 11],[14  8],[14  8],[17 12],[16  9],[14  8],[16  9],[14  9],[14  9],[14 10],[17 16],[17 10],,,[17 17],[14  9],,,[10 21],[16  9],[17 11],[16 11],,,,,,[16 12],,,,,,,,,,
361,[14 11],[14 10],,[15 11],,[17 10],,,[14 11],,[16 10],[15 12],[14 10],[14  7],[16 10],[21 20],,[16 10],,[14 10],[14 11],[16 10],[13  9],[17 16],[13 11],[13  9],[14 10],[14 10],,[14 10],[19 14],[15 10],[16 11],[15  9],[15  8],[15  9],[15 11],[14  8],[14  8],[18 12],[16  9],[14  8],[16  9],[14  8],[14  9],[14 10],[17 16],[17 10],,,[20 17],[14  9],,,[11 21],[16  9],[17 11],[16 10],,,,,,[16 12],,,,,,,,,,
362,[14 11],[14 10],,[15 10],,[17  9],,,[14 11],,[16 10],[15 12],[15 11],[14  8],[16 10],[21 19],,[16 11],,[14 10],[15 11],[17 10],[13  9],[16 16],[14 11],[13  9],[14 11],[15 10],,[14 10],[19 15],[15 10],[16 11],[14  9],[14  7],[15  9],[15 10],[13  8],[14  8],[18 12],[17  9],[15  8],[16  9],[15  9],[14  9],[13  9],[17 16],[17  9],,,[19 14],[13  9],,,[11 20],[16  9],[17 11],[16 11],,,,,,[16 12],,,,,,,,,,
363,[14 11],[14 10],,[15 10],,[17  9],,,[15 11],,[16 10],[15 12],[14 10],[14  7],[15 10],[21 20],,[16 10],,[14  9],[15 11],[16 10],[13  9],[16 16],[14 11],[14  9],[14 11],[14 10],,[14 10],[19 14],[15 10],[16 11],[14  9],[14  7],[15  9],[15 10],[14  8],[15  8],[18 12],[17  9],[14  8],[16  9],[14  8],[14  9],[13  9],[17 16],[16 10],,,[18 17],[14  9],,,[11 20],[16 10],[17 11],[16 11],,,,,,[16 12],,,,,,,,,,
364,[14 11],[14 10],,[15 10],,[17 10],,,[14 11],,[16 10],[15 12],[15 11],[14  8],[15 10],[21 19],,[16 11],,[14 10],[14 12],[17 10],[13  9],[16 16],[13 11],[13  9],[16 12],[14 10],,[14 10],[19 15],[15 10],[16 11],[14  9],[14  7],[14  9],[15 11],[14  9],[14  8],[16 11],[17  9],[14  9],[16  9],[15  9],[14  9],[14 10],[17 17],[16  9],,,[18 16],[14  9],,,[11 20],[16  9],[16 11],[16 11],,,,,,[16 13],,,,,,,,,,
365,[14 11],[14 10],,[15 11],,[17 16],,,[15 11],,[16 11],[15 12],[15 11],[14  8],[15 10],[20 18],,[16 11],,[14 10],[15 12],[16 10],[13 10],[17 17],[13 11],[13  9],[16 13],[14 10],,[14 11],[18 15],[15 10],[16 11],[14  9],[15  8],[14  9],[15 11],[14  8],[14  9],[17 11],[17  9],[14  8],[16  9],[14  9],[14  9],[14 10],[17 17],[16 10],,,[19 16],[13  9],,,[10 20],[16 10],[16 11],[16 11],,,,,,[16 13],,,,,,,,,,
366,[14 11],[14 10],,[14 10],,,,,[14 11],,[16 11],[15 12],[14 10],[14  8],[15 10],[17 18],,[16 10],,[15 10],[14 12],[16 10],[13  9],[16 15],[13 11],[13  9],[14 10],[14 10],,[14 10],[19 15],[15 10],[16 11],[13  9],[14  7],[15  9],[14 10],[13  8],[14  9],[17 11],[16  9],[13  8],[16  9],[14  9],[14  9],[14 10],[17 17],[16 10],,,[18 15],[14  9],,,[13 15],[18 17],[16 11],[16 10],,,,,,,,,,,,,,,,
367,[14 11],[14  9],,[15 10],,,,,[15 11],,[16 13],[15 13],[14 10],[15  8],[15 10],,,[16 10],,[14 10],[14 11],[16 10],[13  9],[16 15],[13 11],[13  9],[15 11],[14 10],,[14 10],[19 14],[15 10],[16 11],[14  9],[14  7],[15  9],[15 10],[13  8],[14  8],[17 11],[16  9],[14  8],[16  9],[14  8],[13  8],[14 10],[17 17],[16  9],,,[14  9],[14  9],,,[11 20],,[16 11],[16 10],,,,,,,,,,,,,,,,
368,[14 10],[14  9],,[14 10],,,,,[14 11],,,[14 16],[14 10],[14  9],[15  9],,,[16 10],,[15 10],[15 12],[16 10],[13  9],[16 16],[13 11],[13  9],[15 11],[14 10],,[14 10],[19 15],[15 10],[16 11],[14  9],[15  8],[15  9],[15 10],[14  8],[14  8],[17 11],[17  9],[14  8],[16  9],[14  8],[14  9],[14 10],[17 17],[16  9],,,[17 14],[14  9],,,[18 25],,[16 11],[16 10],,,,,,,,,,,,,,,,
369,[14 10],[14 10],,[15 10],,,,,[14 11],,,,[14 10],[14  9],[15  9],,,[16 10],,[14 10],[15 12],[16 10],[13  9],[16 16],[13 10],[13  9],[14  9],[15 10],,[14 10],[19 15],[15  9],[16 11],[14  9],[14  8],[15  9],[14 10],[13  8],[14  9],[17 11],[17  9],[14  8],[16  9],[14  8],[14  9],[14 10],[17 17],[16  9],,,[18 14],[14  9],,,[18 24],,[16 11],[16 10],,,,,,,,,,,,,,,,
370,[14 10],[14 10],,[14 10],,,,,[15 11],,,,[15 10],[14  9],[16  9],,,[16 10],,[14 10],[15 12],[16 10],[13  9],[16 15],[13 11],[13  9],[18  9],[14 10],,[14 10],[19 15],[15 10],[16 11],[14  9],[14  7],[15  9],[15 11],[14  8],[14  8],[17 11],[16  9],[14  9],[16  9],[14  8],[14  9],[14 10],[17 16],[16  9],,,[18 13],[13  8],,,[16 20],,[16 11],[16 10],,,,,,,,,,,,,,,,
371,[14 10],[14 11],,[14 10],,,,,[14 11],,,,[14 10],[14  9],[15  9],,,[16 10],,[14 10],[14 11],[16 10],[13  9],[16 15],[13 11],[13  9],[19 10],[15 10],,[14 10],[19 15],[14  9],[16 11],[14  9],[14  8],[14  9],[15 11],[13  8],[14  8],[17 11],[16  9],[13  9],[16  9],[14  8],[13  8],[13  9],[17 16],[17 10],,,[18 15],[13  8],,,[15 19],,[16 11],[16 11],,,,,,,,,,,,,,,,
372,[14 10],[14 10],,[14 10],,,,,[14 11],,,,[14 10],[14  9],[15 10],,,[16 10],,[14 10],[14 12],[16 10],[13  9],[17 16],[13 11],[13  9],[19 10],[14 10],,[14 10],[19 16],[15 10],[16 11],[13  9],[14  7],[14  9],[15 10],[13  8],[14  9],[17 11],[17  9],[14  8],[15 10],[14  8],[14  9],[14 10],[17 17],[16  9],,,[14  9],[14  9],,,[15 18],,[16 11],[16 11],,,,,,,,,,,,,,,,
373,[14 10],[14 12],,[14 10],,,,,[14 11],,,,[14 10],[14  9],[15 10],,,[15 10],,[15 10],[15 12],[16 10],[13  9],[16 16],[13 11],[13  9],[19 10],[14 10],,[14 10],[19 15],[15 10],[16 11],[13  8],[15  8],[14  9],[15 10],[13  8],[14  9],[17 11],[16  9],[14  8],[16  9],[14  8],[13  9],[13 10],[17 17],[16  9],,,[17 12],[13  8],,,[15 18],,[16 11],[15 11],,,,,,,,,,,,,,,,
374,[13 10],,,[14 10],,,,,[14 11],,,,[15 11],[14  9],[16 10],,,[15 10],,[14 10],[15 12],[16 10],[13  9],[16 16],[13 11],[13  9],[17  9],[14 10],,[14 10],[18 15],[15 10],[16 11],[14  9],[14  8],[14  9],[15 11],[13  8],[14  8],[17 11],[17  9],[14  8],[16  9],[14  8],[14  9],[14 10],[17 17],[16 10],,,[14  7],[14  9],,,[16 19],,[16 11],[15 13],,,,,,,,,,,,,,,,
375,[14 10],,,[14 10],,,,,[14 11],,,,[14 11],[14  9],[15 10],,,[16 10],,[15 10],[15 11],[16 10],[13  9],[17 17],[13 11],[13  9],[19 10],[14 10],,[14 10],[19 16],[15 10],[16 11],[14  8],[14  8],[14  9],[15 10],[13  7],[14  9],[17 11],[16  9],[14  8],[15 10],[14  8],[13  9],[14 10],[17 17],[16  9],,,[14 10],[14  9],,,[16 18],,[16 11],,,,,,,,,,,,,,,,,
376,,,,[15 10],,,,,[14 11],,,,[14 10],[14  9],[15 10],,,[16 10],,[14  9],[14 11],[16 10],[13  9],[17 17],[13 11],[13  9],[19 10],[14 10],,[14 10],[19 15],[15 10],[16 11],[18 11],[14  8],[14  9],[15 10],[13  8],[14  9],[17 11],[16  9],[14  8],[16  9],[14  8],[13  8],[14 10],[17 17],[16  9],,,[19 14],[14  9],,,[15 18],,[16 11],,,,,,,,,,,,,,,,,
377,,,,[15 10],,,,,[14 11],,,,[15 11],[14 10],[15 10],,,[16 10],,[14 10],[14 11],[16 10],[13 10],[16 18],[13 11],[13  9],[19 10],[14 10],,[14 10],[19 16],[14 10],[16 11],,[14  8],[14  9],[15 11],[13  8],[14  9],[17 11],[16  9],[14  8],[18 10],[14  9],[14  9],[13 10],[17 17],[17 10],,,[17 15],[14  9],,,[16 18],,[16 11],,,,,,,,,,,,,,,,,
378,,,,[14 10],,,,,[14 12],,,,[14 10],[14 10],[15 10],,,[15 10],,[14 10],[14 11],[17 11],[13 10],[16 18],[13 11],[13  9],[18 10],[14 10],,[14 11],[19 15],[15 11],[16 11],,[14  8],[14  9],[15 11],[13  8],[14  9],[17 11],[16  9],[13  8],[16 10],[14  9],[14  9],[14 10],[17 17],[16 10],,,[17 15],[13  9],,,[15 18],,[16 11],,,,,,,,,,,,,,,,,
379,,,,[14  9],,,,,[15 12],,,,[14 10],[14  9],[15 11],,,[16 10],,[14  9],[15 11],[16 11],[14 10],[17 19],[13 11],[13  9],[18 10],[14 10],,[14 10],[19 15],[15 10],[16 11],,[14  8],[14  9],[15 11],[14  8],[14  9],[17 11],[17  9],[16  9],[15 10],[14  9],[14  9],[14 10],[17 17],[16 10],,,[18 16],[14  9],,,[16 18],,[16 11],,,,,,,,,,,,,,,,,
380,,,,[14 10],,,,,[14 12],,,,[15 11],[14  9],,,,[16 11],,[14 10],[15 11],[16 10],[14 10],[17 19],[13 11],[13  9],[18 10],[14 10],,[14 11],[19 15],[15 10],[16 11],,[15  8],[14  9],[15 11],[13  8],[13 17],[17 11],[17  9],[16  9],[16 10],[15 23],[14  9],[14 10],[17 17],[16 10],,,[17 15],[14  9],,,[16 18],,[16 11],,,,,,,,,,,,,,,,,
381,,,,[14 10],,,,,[14 12],,,,[14 11],[13  9],,,,[16 10],,[15 10],[14 11],[16 10],[13 10],[16 18],[13 11],[13  9],[18 10],[14 11],,[14 11],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 11],[13  8],,[17 11],[16 10],[14  9],[16 10],,[14  9],[14 10],[17 17],[16 10],,,[16 15],[13  9],,,[15 18],,[16 11],,,,,,,,,,,,,,,,,
382,,,,[14  9],,,,,[15 11],,,,[15 12],[14  9],,,,[15 20],,[14  9],[14 11],[16 10],[13  9],[17 19],[13 11],[13  9],[14  8],[14 10],,[14 10],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 11],[13  8],,[17 10],[17  9],[14  9],[16  9],,[14  9],[14 10],[17 17],[16  9],,,[16 17],[14  9],,,[15 18],,[16 11],,,,,,,,,,,,,,,,,
383,,,,[14  9],,,,,[14 12],,,,[14 12],[14  9],,,,,,[14 10],[14 11],[16 10],[13  9],[16 17],[13 11],[13  9],[19 10],[14 10],,[14 10],[18 15],[15 10],[16 11],,[14  8],[14  9],[15 11],[13  8],,[17 11],[16  9],[13  8],[16  9],,[14  9],[14 10],[17 17],[16  9],,,[15 17],[13  9],,,[15 18],,[16 11],,,,,,,,,,,,,,,,,
384,,,,[14  9],,,,,[14 12],,,,[15 12],[14  9],,,,,,[16 25],[14 11],[16 10],[13  9],[17 18],[13 11],[13  9],[18 10],[14 10],,[14 10],[19 15],[15 10],[16 11],,[14  7],[14  9],[15 11],[14  8],,[17 11],[16  9],[13  8],[16  9],,[14  9],[14 10],[17 17],[16  9],,,,[13  9],,,[15 18],,[16 10],,,,,,,,,,,,,,,,,
385,,,,[15  9],,,,,[14 11],,,,[15 12],[14  9],,,,,,,[14 11],[16 10],[13 10],[16 18],[13 11],[13  9],[18 10],[15 10],,[14 10],[19 15],[15 10],[16 11],,[14  7],[14  9],[15 10],[14  7],,[17 11],[17  9],[13  8],[16  9],,[13  8],[13  9],[17 16],[17  9],,,,[14  8],,,[15 18],,[16 10],,,,,,,,,,,,,,,,,
386,,,,[14 12],,,,,[14 11],,,,[15 12],[14  9],,,,,,,[14 11],[16 10],[14 11],[17 19],[13 11],[13  9],[18 10],[14 10],,[14 10],[19 15],[15 10],[16 11],,[14  8],[14  9],[15 10],[14  8],,[17 11],[17 10],[14  8],[16  9],,[14  9],[14 10],[17 17],[16  9],,,,[14  9],,,[15 18],,[16 11],,,,,,,,,,,,,,,,,
387,,,,,,,,,[14 11],,,,[14 12],[14  9],,,,,,,[15 11],[16 10],[14 11],[16 17],[13 11],[13  9],[19 11],[14 10],,[14 10],[19 15],[15 10],[16 11],,[14  8],[14  9],[15 11],[14  8],,[17 11],[16  9],[14  8],[16 10],,[13  9],[14 10],[17 17],[16  9],,,,[13  9],,,[16 19],,[16 11],,,,,,,,,,,,,,,,,
388,,,,,,,,,[15 11],,,,[15 12],[14 10],,,,,,,[14 11],[16 11],[14 11],[16 17],[13 11],[13  9],[19 11],[14 10],,[14 10],[19 15],[15 10],[16 11],,[14  7],[14  9],[15 11],[14  8],,[17 11],[16  9],[14  9],[16 10],,[14  9],[14 10],[17 17],[16  9],,,,[14  9],,,[15 19],,[16 11],,,,,,,,,,,,,,,,,
389,,,,,,,,,[14 11],,,,[15 12],[14 11],,,,,,,[14 11],[16 11],[13 10],[17 17],[13 11],[13  9],[18 10],[14 10],,[14 10],[19 15],[15 10],[16 11],,[14  8],[14  9],[15 11],[14  8],,[17 11],[16  9],[14  9],[16 10],,[14  9],[14 10],[17 17],[16  9],,,,[13  9],,,[15 19],,[18 23],,,,,,,,,,,,,,,,,
390,,,,,,,,,[15 11],,,,[14 12],[16 24],,,,,,,[15 12],[16 11],[14 11],[17 17],[13 11],[13  9],[19 11],[14 10],,[14 11],[19 15],[15 10],[16 11],,[14  8],[14  9],[15 11],[14  8],,[17 11],[16  9],[16  9],[16 10],,[14  9],[14 10],[17 17],[16 10],,,,[14  9],,,[16 20],,,,,,,,,,,,,,,,,,,
391,,,,,,,,,[14 12],,,,[15 12],,,,,,,,[15 12],[16 11],[14 11],[18 19],[13 11],[13  9],[19 11],[14 10],,[14 11],[19 15],[15 10],[16 11],,[14  8],[14  9],[15 11],[13  8],,[18 12],[16  9],[16  9],[16 10],,[14  8],[14 10],[17 17],[16  9],,,,[13  9],,,[16 20],,,,,,,,,,,,,,,,,,,
392,,,,,,,,,[14 12],,,,[14 12],,,,,,,,[14 12],[17 11],[14 11],[18 15],[13 11],[13  9],[19 11],[14 10],,[14 10],[19 15],[15 10],[16 11],,[15  8],[14  9],[15 11],[13  8],,[17 11],[16  9],[13  9],[16 10],,[13  8],[14 10],[17 17],[16 10],,,,[14  9],,,,,,,,,,,,,,,,,,,,,,
393,,,,,,,,,[14 13],,,,[14 11],,,,,,,,[15 12],[16 10],[13 10],[18 17],[13 11],[13  9],[19 11],[14 10],,[14 10],[19 15],[15 10],[16 11],,[15  8],[14  9],[15 11],[13  8],,[17 11],[16  9],[14  8],[16  9],,[14  8],[14 10],[17 17],[16  9],,,,[14  9],,,,,,,,,,,,,,,,,,,,,,
394,,,,,,,,,[14 13],,,,[15 11],,,,,,,,[15 13],[16 10],[13 10],[18 14],[13 11],[13  9],[19 11],[14 10],,[14 10],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 11],[14  8],,[17 11],[16  9],[13  9],[16  9],,[13  8],[14 10],[17 18],[16 10],,,,[13  9],,,,,,,,,,,,,,,,,,,,,,
395,,,,,,,,,,,,,[14 11],,,,,,,,,[16 10],[13 11],[18 16],[13 11],[13  9],[19 11],[14 11],,[14 10],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 11],[13  8],,[17 11],[16  9],[13  9],[16 10],,[14  9],[13 10],[17 18],[16 10],,,,[14  9],,,,,,,,,,,,,,,,,,,,,,
396,,,,,,,,,,,,,[14 11],,,,,,,,,[16 10],[13 10],[18 16],[13 11],[13  9],[19 11],[14 10],,[14 11],[19 15],[15 10],[16 11],,[15  8],[15  9],[15 11],[14  8],,[17 11],[16  9],[14  9],[16  9],,[13  8],[14 10],[17 17],[16 10],,,,[14 10],,,,,,,,,,,,,,,,,,,,,,
397,,,,,,,,,,,,,[15 11],,,,,,,,,[17 11],[13 10],[17 14],[13 11],[13  9],[18 10],[14 11],,[14 10],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 10],[13  8],,[18 12],[16  9],[14  9],[16 10],,[14  8],[14 10],[17 17],[16  9],,,,[13 10],,,,,,,,,,,,,,,,,,,,,,
398,,,,,,,,,,,,,[15 11],,,,,,,,,[16 11],[13 10],[17 13],[13 11],[13 10],[19 10],[14 10],,[14 10],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 11],[13  8],,[17 12],[16  9],[14  8],[16  9],,[14  9],[14 10],[17 17],[16 10],,,,[13 10],,,,,,,,,,,,,,,,,,,,,,
399,,,,,,,,,,,,,[15 11],,,,,,,,,[16 11],[13 10],[18 16],[13 11],[13  9],[19 10],[14 10],,[14 10],[19 16],[15 10],[16 11],,[14  8],[14  9],[15 11],[14  8],,[17 11],[17  9],[14  9],[16  9],,[14  9],[14 10],[17 17],[16  9],,,,[14  9],,,,,,,,,,,,,,,,,,,,,,
400,,,,,,,,,,,,,[15 11],,,,,,,,,[15 11],[14 10],[18 14],[13 11],[13  9],[18 10],[14 11],,[14 11],[19 16],[16 10],[16 11],,[14  8],[14  9],[15 11],[14  8],,[18 12],[16  9],[16  9],[16 10],,[14  9],[14 10],[17 17],[16 10],,,,[14 10],,,,,,,,,,,,,,,,,,,,,,
401,,,,,,,,,,,,,[14 11],,,,,,,,,[16 11],[13 10],[18 21],[13 11],[13 10],[18 10],[15 10],,[14 11],[19 15],[15 10],[16 11],,[14  8],[14  9],[15 11],[14  8],,[18 12],[16  9],[13  9],[16 10],,[13 29],[14 10],[17 17],[16 10],,,,[13 10],,,,,,,,,,,,,,,,,,,,,,
402,,,,,,,,,,,,,,,,,,,,,,[16 11],[13 10],[16 13],[13 11],[13 10],[19 10],[14 10],,[14 10],[20 17],[15 10],[16 11],,[14  8],[14  9],[15 11],[14  8],,[17 11],[16  9],[13  9],[16 10],,[13 11],[14 10],[17 17],[16 10],,,,[13 10],,,,,,,,,,,,,,,,,,,,,,
403,,,,,,,,,,,,,,,,,,,,,,[16 11],[13 10],[15 13],[13 11],[13 10],[18 10],[14 10],,[14 10],[19 16],[14 10],[16 11],,[14  8],[14 10],[15 11],[13  8],,[17 11],[17 10],[14  9],[16 10],,,[14 10],[17 17],[16 10],,,,[14 10],,,,,,,,,,,,,,,,,,,,,,
404,,,,,,,,,,,,,,,,,,,,,,[15 11],[13  9],[15 15],[13 11],[13  9],[19 10],[14 10],,[14 11],[19 15],[15 10],[16 11],,[15  8],[14  9],[15 11],[14  8],,[17 12],[16  9],[13  9],[16 10],,,[14 10],[17 17],[17 10],,,,[14 10],,,,,,,,,,,,,,,,,,,,,,
405,,,,,,,,,,,,,,,,,,,,,,[16 11],[13  9],,[13 11],[13  9],[18 10],[14 10],,[14 10],[19 16],[15 10],[16 11],,[15  8],[14  9],[15 11],[14  8],,[17 11],[16  9],[15  9],[16  9],,,[14 10],[17 18],[16 10],,,,[13 10],,,,,,,,,,,,,,,,,,,,,,
406,,,,,,,,,,,,,,,,,,,,,,[16 11],[13  9],,[13 11],[13  9],[16 20],[14 10],,[14 11],[19 16],[16 10],[16 11],,[15  8],[14  9],[14 10],[13  8],,[17 11],[16  9],[15  9],[16 10],,,[14 10],[17 18],[16 10],,,,[14 10],,,,,,,,,,,,,,,,,,,,,,
